LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-administra%C3%A7%C3%A3o-gest%C3%A3o-comercial-vgakhs255-at-alpha-est%C3%A1gio-3092943438?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=cLawKCN0tJOQfoGRr07XJg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO EM ADMINISTRACAO / GESTAO COMERCIAL - VGAKHS255;           Nosso cliente e uma empresa atuante ha mais de 5 anos no mercado imobiliario corporativo   localizada no shopping Iguatemi.Bolsa Auxilio: R$1.000  00Horario do Estagio: De segunda a sexta-feira   das 09:00 as 16:00 (com 1h de intervalo)Beneficios: Auxilio - Transporte: R$180  00RequisitosCursar Administracao   Gestao Comercial e areas correlatas no periodo noturno. Perfil comercial   pro atividade   vontade de se desenvolver   ser comunicativo(a) e criativo(a). AtividadesAuxiliar no planejamento de atendimento ao cliente   Fazer registros de contatos comerciais e prospeccao de clientes   Auxiliar nas rotinas administrativas. Cidade: Ribeirao Preto - SPRegiao: Shopping Iguatemi                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-comecial-at-rocha-consultoria-3078160498?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=%2FQGJmEJaXnNWlBI3IIlICw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Em Gestao Comecial;           Vaga de Estagio Em Gestao Comecial em Sao Paulo. A combinar. Parcial manhas. Estagio Area e especializacao profissional: Comercial   Vendas - Venda InternaNivel hierarquico: Estagiario Local de trabalho: Sao Paulo   SP Regime de contratacao de tipo Estagio Jornada Parcial manhas Estagiario Comercial para trabalhar em uma empresa do ramo de seguros   de pequeno porte. Ira realizar contato telefonico   utilizando leads qualificados. Fara elaboracao de estudo de mercado   realizacao de reunioes com clientes para negociacao e fechamento   alimentacao do sistema com dados dos clientes e atualizacao do CRM   relatorios em planilha e no sistema   Suporte aos clientes no processo de fechamento ate conclusao do negocio   Contato com seguradoras e operadoras. Buscamos profissional com bom conhecimento em Excel   Power Point e Word. Beneficios adicionais: Assistencia medica   Assistencia odontologica   Comissoes   Seguro de Vida   Vale-refeicao   Vale-transporte                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-comercial-at-ls-est%C3%A1gios-servi%C3%A7os-3109212267?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=UQLti2LE4wMtdJRH%2B3gOGQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao Comercial;           Auxilia no levantamento de dados e informacoes sobre o comportamento dos produtos ou servicos da empresa e mercado e elabora planilhas e relatorios sobre as vendas.BeneficiosVale Transporte   Bolsa Escola/Faculdade  Formacao AcademicaCursando: gestao comercial.ExperienciaCompromisso e assiduidade.SalarioA combinarCargoEstagio em Gestao ComercialEmpresaLS Estagios & ServicosAtua como agencia de estagio.RamoEstagio                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-ou-gest%C3%A3o-comercial-at-wapiya-consultoria-em-recursos-humanos-3080125304?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=DqHDG3yd4sLMY8mp%2BfTxGQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Em Engenharia Ou Gestao Comercial;           Estagio - Sao Paulo   SP   Brasil - Auxilio em codificacao de orcamentos de muitos itens  Lancamento de pedidos para auxiliar os tecnicos na conducao das vendas. - Ensino Superior em Engenharia ou Gestao Comercial  Habilidade e disponibilidade para atuar na area Comercial  Residir ou facil acesso a regiao de Sao Bernardo   - Sao Bernardo do Campo -SP - Estagio Em Engenharia Ou Gestao Comercial                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-administra%C3%A7%C3%A3o-gest%C3%A3o-comercial-ol%C3%ADmpia-sp-at-alpha-est%C3%A1gio-3109212801?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=T40mGORL7m2KODqojbtfWw%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Administracao / Gestao Comercial - Olimpia/SP;           Auxiliar no Atendimento a Clientes   Auxiliar o departamento de Vendas de produtos na area financeira   Acesso e lancamento direto dos principais bancos do pais.BeneficiosVale Transporte  Formacao AcademicaCursar Cursando Administracao   Economia   Gestao de Negocios   Gestao Comercial   Marketing  ExperienciaTer disposicao   pro atividade e otima comunicacao.Salario1000CargoEstagio em AdministracaoEmpresaAlpha EstagioEmpresa atua com recrutamento e selecao.RamoRecursos Humanos/ Recrutamento e selecao                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-comercial-e-marketing-at-talent-propagandas-3109255363?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=HZcrRG0raQQ5Q6rv%2B%2FoQyg%3D%3D&position=22&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao Comercial e Marketing;           Ira atuar no setor Comercial   mantendo contato com empresas nacionais e internacionais   alem de tarefas relacionadas a rotinas administrativas.BeneficiosVale Transporte  Formacao AcademicaNecessario graduacao cursando em Administracao   Marketing   Publicidade e Propaganda   ou areas correlatas  ExperienciaBoa comunicacao   tanto escrita quanto oral   Bom relacionamento para trabalho em equipe   Dominio de Pacote Office e ferramentas Google   Ingles avancado sera um diferencial   Necessario que a Instituicao de Ensino tenha convenio com o CIEE.Salario1250CargoEstagio em Gestao Comercial e MarketingEmpresaTalent PropagandasAtua no ramo de publicidade e propaganda   especializada em veiculacao e venda de midias.RamoPublicidade/ Propaganda                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-comercial-at-ls-est%C3%A1gios-servi%C3%A7os-3109212241?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=l52DKrDw0Y8yz%2Fmdj6d1ug%3D%3D&position=23&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao Comercial;           Interno tem sob suas responsabilidades atuar nas negociacoes de vendas   preencher relatorios sobre o desempenho de vendas de cada produto.BeneficiosVale Transporte   Bolsa Escola/Faculdade  Formacao AcademicaCursando: gestao comercial.ExperienciaCompromisso e assiduidade.Salario600CargoEstagio em Gestao ComercialEmpresaLS Estagios & ServicosAtua como agencia de estagio.RamoEstagio                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-comercial-at-abrh-3109223045?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=kbl22%2B%2FQhnYYkLHWllaEjg%3D%3D&position=24&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao Comercial;           Ira alimentar redes sociais da empresa   facebook   instagram   tiktok   envio de email marketing.BeneficiosA Combinar  Formacao AcademicaSuperior cursando em marketing   publicidade propaganda   gestao comercial   design e areas afins.ExperienciaNao e necessario experiencia.Salario1000CargoEstagio em Gestao ComercialEmpresaAbrhConsultoria em recursos humanos e cursos de recursos humanos.RamoGovernamental                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-n%C3%ADvel-superior-entreposto-guarulhos-at-magna-executive-search-3110022735?refId=9ecgwUHOzeQ3E2HOAXfmcg%3D%3D&trackingId=HShgz8xOxRRq%2F76CSFJpdg%3D%3D&position=25&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Nivel Superior - Entreposto Guarulhos;           DescricaoDescricaoDar suporte nas tarefas diarias da operacao de coleta de Guarulhos e atividades do entreposto: Auxiliar no acompanhamento diario na programacao de coletas   Auxiliar na confeccao e atualizacao de planilhas de controle/gestao   Auxiliar no processo de gestao de cacambas   Identificacao das manutencoes em cacambas   Atendimento a fornecedores (atendimento logistico)   Auxiliar area comercial.RequisitosProfissional cursando Administracao   Gestao de Negocios   Logistica ou Engenharias  Disponibilidade para estagiar por 2 anos  Excel Avancado  Pacote office - Intermediario  Conhecimento em logistica (desejavel).                Exibir mais                   Exibir menos;30
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-de-processos-i-vargem-grande-paulista-sp-urgent-hiring-at-t%C3%AAxtil-j-serrano-3111451183?refId=9TdIW7qIR9%2BxqXhCjt5agg%3D%3D&trackingId=mXJbD%2BucJaK9e0d%2BwyJ9Yw%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Engenharia de Processos I Vargem Grande Paulista - SP - Urgent Hiring;           We are hiring a driven Estagio em Engenharia de Processos I Vargem Grande Paulista - SP to join our exceptional team at Textil J. Serrano in Vargem Grande Paulista   SP.Growing your career as a Full Time Estagio em Engenharia de Processos I Vargem Grande Paulista - SP is an incredible opportunity to develop productive skills.If you are strong in creativity   communication and have the right experience for the job   then apply for the position of Estagio em Engenharia de Processos I Vargem Grande Paulista - SP at Textil J. Serrano today!Estagio em Engenharia de Processos I Vargem Grande Paulista - SPTextil J. SerranoVargem Grande Paulista - SPR$ 1  600.00BeneficiosVale transporteSeguro de VidaRefeicao no localRecesso remuneradoPossibilidade de EfetivacaoRequisitosCursos elegiveisENGENHARIAFISICAMATEMATICAENGENHARIA DE PRODUCAOADMINISTRACAO BANCOS E FINANCASENGENHARIA TEXTILADMINISTRACAO COM ENFASE EM COMERCIO EXTERIORADMINISTRACAO DE INSTITUICOES FINANCEIRAS E DE NEGOCIOSADMINISTRACAO COM ENFASE EM LOGISTICA E SERVICOSADMINISTRACAO DE EMPRESASADMINISTRACAO COM ENFASE EM FINANCASADMINISTRACAO COM ENFASE EM MARKETINGADMINISTRACAO COM ENFASE EM TECNOLOGIA DA INFORMACAOENGENHARIA DE PRODUCAO MECANICAMATEMATICA APLICADA A NEGOCIOSADMINISTRACAOADMINISTRACAO DE EMPRESAS E NEGOCIOS INTERNACIONAISADMINISTRACAO DE EMPRESAS COM ENFASE EM COMERCIO INTERNACIONALENGENHARIA DE PROCESSOSENGENHARIA FISICAENGENHARIA DA QUALIDADEENGENHARIA DE PRODUCAO E SISTEMASADMINISTRACAO COM ENFASE EM GESTAO DE TECNOLOGIA DA INFORMACAOADMINISTRACAO COM ENFASE EM EMPRESAS E NEGOCIOSADMINISTRACAO COM ENFASE EM GESTAO PARA INOVACAO E LIDERANCABACHARELADO EM CIENCIAS DA MATEMATICA E DA TERRAPrevisao de conclusao de cursoDezembro de 2023 ate Dezembro de 2025Conhecimentos valorizadosIngles (Intermediario)   ExcelDetalhes da vagaAtividades ExercidasDesenvolver melhorias de processo   com foco em mentalidade de teste e resultados para a eficiencia eeficacia da producao  Atuar junto a equipe de processos   desenvolvendo atividades de padronizacao e melhoria continua  alem de auxiliar na gestao dos principais KPIs da area  Participar da implementacao da metodologia Lean Manufacturing na area industrial.Entre outras atividades relacionadas a area de melhoria.Area de atuacaoMelhoria ContinuaExpediente de trabalho08:00 ate 14:00 com intervalo entre 12:00 e 13:00Carga horaria semanal30Duracao do programaAte 2 anosLocalizacaoVargem Grande Paulista - SP Ref:Bairro Portao VermelhoSobre a empresaCompany BenefitsExcellent benefitsCompany offers career progression opportunitiesAttractive packageJob originally posted on GrabJobs. If you need to report this job please contact GrabJobs          Exibir mais                   Exibir menos;31
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-da-produ%C3%A7%C3%A3o-at-rh-center-gest%C3%A3o-de-pessoas-3067832255?refId=9TdIW7qIR9%2BxqXhCjt5agg%3D%3D&trackingId=0OK%2BbFEHQMa3HJZ4z%2BlG%2Fw%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio Engenharia da Producao;   Nivel: EstagiarioArea: EngenhariaEscolaridade: Graduacao - Engenharia da Producao - CursandoTipo de contrato: EstagiarioJornada de trabalho: Segunda-feira a Sexta-feira das 08h00 as 15h00 - com 01h00 de intervaloBeneficios: Plano de saude   Refeicao no local   Vale alimentacao   Vale transporte   Seguro de vidaResponsabilidades e Experiencias DesejaveisVAGA DE ESTAGIOEstagio Engenharia da ProducaoFORMACAOCursando Superior em Engenharia da Producao.RESPONSABILIDADESAtualizacao dos indicadores fisicos e digitais da planta. Participacao de Reunioes para Implementacao do Sistema de Operacoes de empresa. Desenvolvimento e aplicacao de metodologias de 5S e Lean manufacturing. Criar   realizar e aplicar treinamentos. Recebimento e controle de materiais. Lancamento da producao diaria. Desenvolvimento de indicadores e alimentacao de planilhas de Manutencao. Acompanhamento de fornecedores. Organizacao e Agendamento de reunioes e treinamentos atraves do ADP. Criar graficos e tabelas dinamicas voltados para Gestao de Manutencao.REQUISITOS OBRIGATORIOSCursando Engenharia da Producao a partir do 3 periodo. Desejavel Ingles intermediario a avancado. Experiencia na area industrial sera um diferencial.DIFERENCIAIS: Conhecimento em SAP. Conhecimentos sobre pecas e ferramentas. Conhecimento da metodologia Lean. Conhecimento da metodologia 5S.Horario De TrabalhoSegunda-feira a Sexta-feira das 08h00 as 15h00 - com 01h00 de intervaloMODALIDADE DE TRABALHO: PresencialREMUNERACAO E BENEFICIOSR$ 1.719  00 + PL. Medico + Refeicao no local + Vale Alimentacao + Vale transporte + Seguro de Vida.                Exibir mais                   Exibir menos;31
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-colgate-palmolive-3103677896?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=n%2Bj27EbG34QXYsX%2Fv1efKg%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Qualidade;            No Relocation Assistance Offered# 135760 - Sao Paulo   Sao Paulo   BrazilEstagio em QualidadeAtividadesExecutar analises fisico-quimicas e instrumentais (Exemplo: HPLC   GC   FTIR   NIR) de materias-primas   produtos acabados e produtos em processo  Ler e interpretar monografias e procedimentos referentes as analises realizadas   Identificar nao-conformidades em materias-primas   produtos acabados e produtos em processo e informar aos analistas para ajudar na investigacao  Registrar e arquivar amostras de retencao de materias-primas   laudos   fichas de analises   ordens de fabricacao   registros de preparo e fatoracao de solucoes   etc  Verificacao periodica de equipamentos  Promover e participar do desenvolvimento de atividades de melhoria focalizada  Manter ordem   organizacao e limpeza dos equipamentos e do ambiente de trabalho.Horario De Trabalho7h30 ate 14h30RequisitosCursando Ensino Superior em Engenharia Quimica   Farmacia ou Quimica. Ingles intermediarioConhecimento em plataformas do Google (Google Apresentacoes   Data Studio   etc)Equal Opportunity EmployerColgate is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race   color   religion   gender   gender identity   sexual orientation   national origin   ethnicity   age   disability   marital status   veteran status (United States positions)   or any other characteristic protected by law.Are you interested in working for Colgate-Palmolive? You can apply online and attach all relevant documents such as a cover letter and resume or CV. Applications received by e-mail are not considered in the selection process. Become part of our team. We look forward to your application.Colgate-Palmolive is a leading global consumer products company   tightly focused on Oral Care   Personal Care   Home Care and Pet Nutrition. Colgate sells its products in over 200 countries and territories around the world under such internationally recognized brand names as Colgate   Palmolive   elmex   Toms of Maine   Sorriso   Speed Stick   Lady Speed Stick   Softsoap   Irish Spring   Protex   Sanex   Elta MD   PCA Skin   Ajax   Axion   Fabuloso   Soupline and Suavitel   as well as Hills Science Diet and Hills Prescription Diet.For more information about Colgates global business   visit the Companys web site at http://www.colgatepalmolive.com. To learn more about Colgate Bright Smiles   Bright Futures oral health education program   please visit http://www.colgatebsbf.com. To learn more about Hill's and the Hills Food   Shelter & Love program please visit http://www.hillspet.com. To learn more about Toms of Maine please visit http://www.tomsofmaine.com.Reasonable accommodation during the application process is available for persons with disabilities. Please contact Application_Accommodation@colpal.com with the subject   Accommodation Request   should you require accommodation.                Exibir mais                   Exibir menos ;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-da-qualidade-at-magna-executive-search-3108955637?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=CF88aAObnepGD35114Jhuw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao da Qualidade;           DescricaoDescricaoAuxiliara o setor de Gestao da Qualidade   Auxilia nos processos de normas regulamentadoras   Auxilia na organizacao e controle das documentacoes legais da empresa   Auxilia as areas da empresa quanto a documentacao da qualidade   Auxilia na elaboracao mediante padronizacao visual e operacional de documentos (procedimentos   formularios   instrucoes e analise critica)   Auxilia no apoio administrativo do setor   Auxilia no acompanhamento das tecnicas de melhoria continua    Auxilia no mapeamento dos processos   Auxilia nos processos de nao conformidades e na melhoria dos processos   Auxilia no acompanhamento do desenvolvimento e termino dos planos de acao em andamento   Auxilia no acompanhamento e controle dos indicadores da qualidade   Auxilia na elaboracao e implementacao modelos e ferramentas de controle de qualidade   com foco na adocao de politicas e tecnicas de melhoria continua. Auxiliar na realizacao do mapeamento de processos   instrucoes de trabalho   analise e controle de nao conformidades   Auxiliar na realizacao de atividades pertinentes aos programas de BPF Boas Praticas de Fabricacao   APPCC   ISO 22000 e ISO 9001:2015.Outros RequisitosCursando Gestao da Qualidade.                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-itemm-instituto-t%C3%A9cnico-educacional-mirian-menchini-3085421482?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=ikowaGGpwOF%2FbCT0Tppt%2Fg%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Qualidade;           Empresa: SorocardHorario de trabalho: das 07:12 as 13:12 ou das 11:00 as 18:00 de Segunda a SextaAtividades: Realizar Inspecoes no Recebimento Materia Prima   Realizar Inspecoes Durante o Processo Produtivo   Realizar Inspecao Final   Emissao de RNCs e Controle dos InstrumentosValor da bolsa: R$1.100  00Beneficios: Seguro de Vida + Auxilio Transporte R$170  00                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-gest%C3%A3o-da-qualidade-at-zilmer-3109225720?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=cTqkGEBedohd7lddbgmRog%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Gestao da Qualidade;           Atuara auxilia no desenvolvimento de atividades e execucao de planos de gestao da qualidade   envolvendo a analise de normas   preparacao de treinamentos   organizacao de documentacao e acompanhamento de auditoria interna e externa.BeneficiosVale Transporte   Cesta basica  Formacao AcademicaCursando ensino superior em gestao de qualidade ou engenharia de producao.ExperienciaConhecimento processo de producao.SalarioA combinarCargoEstagio em Gestao da QualidadeEmpresaZilmerIndustria eletrometalurgica   de transformadores.RamoIndustrial                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-garantia-da-qualidade-at-supera-3094966386?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=qgMM8iozXanWhjAh0XDPeQ%3D%3D&position=7&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Garantia da Qualidade;           Este super talento   ira estagiar na area de Garantia da Qualidade   oferecendo suporte nas atividades de gerenciamento de documentos do sistema de qualidade   desvios   estudos de qualificacao e validacao   atividades de controle de qualidade   entre outras rotinas relacionadas ao setor.Venha fazer parte do nosso time de Super talentos!Responsabilidades e atribuicoesPrestara suporte no controle de processo nas linhas de embalagem secundaria  Oferecera suporte ao PCP sobre as mudancas ocorridas nas artes dos produtos  Realizara a exposicao de placas de meio de cultura para monitoramento ambiental  Auxiliara na preparacao de materiais para as analises de Controle de Qualidade  Auxiliara tambem na inspecao dos produtos devolvidos e dos produtos de retencao cujo prazo de armazenamento esteja vencido ou proximo do vencimento  Avaliara os retornos das ocorrencias de Reclamacoes de Mercado  Requisitos e qualificacoesPerfil Profissional : Atencioso em atendimentos   dinamico   organizado   e analitico em apoio a gestao  Curso: Graduacao em farmacia com conclusao prevista para 12/2024 (desejavel).Informatica: Conhecimento intermediario a avancado em Office (Excel   Word e Power Point)Boa comunicacao verbal e escritaInformacoes adicionaisDuracao (meses): 24Contratacao via CIEE .Local de trabalho Zona Sul de Sao Paulo                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-itemm-instituto-t%C3%A9cnico-educacional-mirian-menchini-3035539974?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=uVPzFW1fl1xhKnnY2NmqGQ%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO EM QUALIDADE;           Horario Estagio: Das 07h00 as 14h00  segunda a sexta-feiraBolsa Auxilio: R$ 1.424  80 + convenio medico + Auxilio transporte + Refeicao no LocalAtividadesRealizar estudos estatisticos dos processos  Auxiliar na medicao dos produtos  Realizar inspecao dos dispositivos de controle  Preparar amostras para ensaios laboratoriais.                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-yees%21-3030949309?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=3BKsoB8EfBVqnysrkU%2FZCw%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Qualidade;    Job DescriptionE se te falarmos que voce pode trabalhar fazendo o que AMA e ainda realizar SONHOS?Se voce e loucx   cheix de energia e tem espirito empreendedor   entao a Yees! e o seu lugar Apaixonados e famintos! Tambem somos   a   busca pela inovacao constanteDentro de cada um de nos ha uma faisca acesa!Venha fazer parte do time que constroi sonhos!Main responsibilitiesSua missao sera...Suporte nas ferramentas de gestao da qualidade  Auxiliar na revisao dos manuais de procedimentos  Auxiliar na atualizacao de informacoes do controle de relatorios de acao corretiva   preventiva   monitorando as nao conformidades do departamento de qualidade   Auxiliar no controle de documentos   entre outras atividades. Requirements And SkillsPara realizar o impossivel e necessario ter...Superior em andamento em Qualidade   Engenharia Civil   Arquitetura ou areas correlatas   com previsao de termino a partir de 1 ano  Estudar no periodo noturno.Additional informationAqui voce encontrara...Ambiente descontraido  Eventos esportivos  Ambiente sem burocracia  Oportunidade de construir sonhos  Parceria com cursos online  Crescimento acelerado e meritocratico  Um lugar socialmente engajado  Beneficios padroes do mercado.Em todas as oportunidades da Yees! nao ha qualquer tipo de distincao de genero   orientacao sexual   politica   etnia   cultural   origem   religiao   deficiencia   idade etc.Seja muito bem-vindx a Yees! =)Foguete nao tem re! Sobre nos Venha fazer parte da equipe que constroi sonhos!Somos apaixonadxs   somos famintxs   somos   a   busca pela inovacao constante!Dentro de cada um de nos ha uma faisca acesa! nascemos para impactar positivamente   desde quando iniciamos nossas operacoes   estamos melhorando a vida de pessoas democratizando moradias de excelencia.Somos a startup que contesta estruturas dos padroes do mercado e buscamos ser um novo paradigma de empresa excelente para os que nao tem medo e buscam por inspiracao   desafios e felicidade.Estamos crescendo a cada dia   somos mais de 100 empreendedores loucxs   apaixonadxs pelo que fazemos   aprendemos e nos divertimos muito realizando sonhos e fazendo do mundo um lugar melhor! Conheca os nossos pilares e veja como dar matchConheca mais sobre nos  Website  LinkedIn  Facebook  Instagram          Exibir mais                   Exibir menos ;32
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-gest%C3%A3o-da-qualidade-at-base-consultoria-3064727536?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=8v5H7T%2BhnZ3OEI4zkZHlFA%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagiario Gestao da Qualidade;   DESCRICAOAuxiliara o setor de Gestao da Qualidade   Auxilia nos processos de normas regulamentadoras   Auxilia na organizacao e controle das documentacoes legais da empresa   Auxilia as areas da empresa quanto a documentacao da qualidade   Auxilia na elaboracao mediante padronizacao visual e operacional de documentos (procedimentos   formularios   instrucoes e analise critica)   Auxilia no apoio administrativo do setor   Auxilia no acompanhamento das tecnicas de melhoria continua    Auxilia no mapeamento dos processos   Auxilia nos processos de nao conformidades e na melhoria dos processos   Auxilia no acompanhamento do desenvolvimento e termino dos planos de acao em andamento   Auxilia no acompanhamento e controle dos indicadores da qualidade   Auxilia na elaboracao e implementacao modelos e ferramentas de controle de qualidade   com foco na adocao de politicas e tecnicas de melhoria continua. Auxiliar na realizacao do mapeamento de processos   instrucoes de trabalho   analise e controle de nao conformidades   Auxiliar na realizacao de atividades pertinentes aos programas de BPF Boas Praticas de Fabricacao   APPCC   ISO 22000 e ISO 9001:2015.Local de trabalho: Caieiras   SPRegime de contratacao de tipo: EstagioJornada: Parcial manhasArea e especializacao profissional: Qualidade - QualidadeNivel hierarquico: EstagiarioREQUISITOSEscolaridade Minima: Ensino SuperiorVALORIZADOTempo de experiencia: So estagios                Exibir mais                   Exibir menos;32
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-burh-3085773255?refId=Pw2h7MxtZGTQBorfgHdLCw%3D%3D&trackingId=ketMaRYA7ERD24JiE3u4Hg%3D%3D&position=11&pageNum=0&trk=public_jobs_jserp-result_search-card;Estagio em Qualidade;           Limeira/SPINDUSTRIA DO SEGMENTO AUTOMOTIVOAtividades: Acompanhar a rotina do departamento   Participar das reunioes diarias para alinhamento de rotinas de trabalho   Suporte ao time de engenheiro qualidade (Emissao de alerta   revisao e preparacao de instrucoes de trabalho  )   Entender e alimentar dados para atualizacoes de KPI s   Dar suporte e acompanhar as atividades de qualidade (Apresentacao    lancamento de dados) Elaboracao de Planilhas e relatorios.Requisitos: Cursando Nivel Superior   Conhecimento em Pacote Office (Excel avancado)   Ingles Intermediario   Residir em Limeira   Disponibilidade para 2 anos de estagio.Escala de Trabalho: De segunda a sexta-feira das 07h40 as 14h40.Bolsa Auxilio: A combinar.Beneficios: Fretado (para Limeira) ou Vale Transporte (cidades vizinhas)   plano medico e odontologico   refeicao no local.                Exibir mais                   Exibir menos;32
