LINK;TITULO;DESCR;MATERIA
https://br.linkedin.com/jobs/view/consultor-de-relacionamento-com-cliente-sp-at-copasturviagenseturismovagas-3030758990?refId=rirqytRTf6azos71uErNbg%3D%3D&trackingId=n5PkDF5I%2FM8JeKiiubBZFA%3D%3D&position=6&pageNum=0&trk=public_jobs_jserp-result_search-card;Consultor de relacionamento com cliente - sp;   Nivel superior completo  Ingles Intermediario / fluente  Experiencia em atendimento corporativo para clientes de alto padrao e turismo de luxo.Dominio do GDS Sabre e portais aereos.Sera considerado diferencial experiencia/conhecimento de produtos Virtuoso  Fazer cotacoes   reservas e emissoes de passagens aereas   hoteis   carros e seguro viagem   nacionais e internacionais.Prestar consultoria nas viagens a negocios passando informacoes de documentacao necessaria   fuso horario   vacinas   etc.Reportar informacoes sobre os clientes para a gestao operacional.Lancar todas as vendas no sistema OBT.Participar de acoes com fornecedores do segmento de Turismo   com o objetivo de manter-se atualizado sobre o mercado.Tarifacao   Emissao   Reemissao - Nacional & Internacional.Solicitacao atendimento Aeroportuario.Hospedagem Nacional & Internacional.Verificar melhores condicoes de custo beneficio ao cliente.Suporte Documentacao viag;38
https://br.linkedin.com/jobs/view/guest-connection-tryp-savassi-by-wyndham-1-at-trulhoteisvagas-3030778962?refId=TgVEFVGgBkyV%2FAIqzQrl5w%3D%3D&trackingId=EFCdnDf6GclNCgJK8jzIkQ%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card;Guest connection - tryp savassi by wyndham (1);   Sobre NosO prazer e todo nosso    )Cada hotel tem uma caracteristica especial.Muitas vezes   o grande desafio e encontrar qual e desenvolver o seu potencial. Por isso   a Trul e a primeira operadora multimarcas de Minas Gerais a aplicar o conceito de Customizacao Hoteleira. O que   em outras palavras   significa entender o que um hotel tem de melhor para   assim   desenvolver marcas e experiencias unicas para o hospede.A Trul e detalhista e completa: cuida da implantacao a operacao hoteleira. Acompanha cada detalhe para garantir a gestao eficiente e necessaria para atrair clientes e   claro   criar motivos para que eles voltem sempre. =)DescricaoEstabelecer relacionamento personalizado com os hospedes   visando prestar um atendimento diferenciado prezando pela qualidade e que garanta o sucesso do cliente.AtividadesPrestar atendimento cortes   sobretudo para hospedes VIPs ou destacados   estando atento as informacoes da reserva e necessidades diferenciadas   acompahando o historico do hospede em sua estadia  Solucionar situacoes diversas   acionando a governanca e manutencao sempre que necessario   propondo solucoes criativas para surpreender os hospedes com mimos personalizados  Recepcionar os hospedes de forma diferenciada   prestando informacoes quanto ao funcionamento do hotel e os principais servicos oferecidos na regiao  Realizar procedimentos de check in   check out e reservas para os hospedes   visando prestar atendimento de excelencia para a sua estadia  Fazer checagem do sistema de reservas   observando a programacao diaria de check in   preferencias dos hospedes para separacao de apartamentos   contas em aberto e check outs do dia.Para a Vaga Consideramos NecessarioIngles avancado/fluente  Graduacao em gestao hoteleira/turismo ou afins  Sistema CM  Experiencia em recepcao e reservas  Experiencia como Guest  Pacote Office intermediario.Para a Vaga Consideramos DesejavelVivencia em hoteis de rede  Customer success - desejavel.Para a Vaga Consideramos Um DiferencialExperiencia internacional  Pos graduacao em negocios   pessoas.O Que OferecemosPlano de Saude + Seguro de Vida + Vale-Refeicao + Vale Transporte + Lanche e Salario compativel com o mercado.;38
https://br.linkedin.com/jobs/view/assistente-administrativo-suprimentos-1-at-associacaoevangelizarvagas-3030787417?refId=8ruI5sRryv%2FwosuXRhMizw%3D%3D&trackingId=DjChUW8TjxjebNBe5Tj8kw%3D%3D&position=2&pageNum=2&trk=public_jobs_jserp-result_search-card;Assistente administrativo - suprimentos (1);   Dar sequencia as solicitacoes de compras encaminhada pelos departamentos   cumprindo prazos e NPIs do departamento de suprimentos  Levantar novos fornecedores   fazer cotacoes   negociacoes de valores e prazos para alimentar as ordens de compras   encaminhar para aprovacao de responsaveis   Acompanhar prazos de entrega   chegada de materiais   encaminhamento ao departamento solicitante   lancar e encaminhar notas fiscais para o financeiro finalizando o processo de compra  Realizar compras emergenciais para eventuais necessidades  Colocar identificacao de ativo imobilizado / patrimonio   fazendo as anotacoes das informacoes   Emitir nota fiscal de remessa para despacho de equipamentos a serem instalados fora da sede da empresa  Alimentar planilhas para controle de fornecedores   prazos de compra   entrada de notas fiscais   saving de compras para o acompanhamento do gestor direto  Comprar passagens aereas   reservar hoteis   providenciar transfer para os convidados da TV e funcionarios da empresa.Requisitos BasicosSuperior completo em Administracao   Turismo   Processos Gerenciais   Gestao de Projetos ou areas correlatas.DesejavelExcel intermed;38
https://br.linkedin.com/jobs/view/analista-de-midia-pleno-remoto-1-at-enextconsultoriavagas-3030784314?refId=8ruI5sRryv%2FwosuXRhMizw%3D%3D&trackingId=sUTgo4yo3QL6IQ4gQRLgJg%3D%3D&position=4&pageNum=2&trk=public_jobs_jserp-result_search-card;Analista de midia pleno [remoto] (1);           A Enext e uma consultoria e agencia digital   formada por um time super engajado que tem hoj mais de 250 pessoas   extremamente competentes e focadas nas entregas com excelencia para alcancar os melhores resultados para os nossos clientes. E esse comprometimento que nos torna referencia nas melhores tecnologias do mercado de desenvolvimento de e-commerce como: Salesforce   Oracle   Magento e Vtex!Temos como base a missao de ser referencia no desenvolvimento do mercado digital   oferecendo oportunidades para os nossos colaboradores e entregando resultados excelentes para nossos clientes!Voce esta em busca de desenvolvimento e quer aprender atraves de projetos DESAFIADORES? Aqui na Enext Consultoria   nos TRANSFORMAMOS as PESSOAS para o FUTURO! Vem crescer com a gente!Descricao Da VagaGestao de campanhas de midia digital em canais como Google Ads   Facebook Ads    plataformas de remarketing e Afiliados - foco em performance  Elaborar relatorios diarios   semanais e mensais  Gestao e controle de budget  Elaborar planos estrategico e taticos de Midia Digital  Reuniao com cliente  Reuniao com veiculos de midia  Analise de resultados e plano de acao  Elaboracao de insights que agreguem o negocio do cliente a partir do acompanhamento e estudo de mercado.Hard SkillsExperiencia com plataformas de compra de midia digital como Google Ads ou Facebook Ads  Conhecimento e vivencia na criacao e implementacao de estrategias/projetos de midia digitalConhecimento em parametrizacao de sites e instalacao de scripts e pixels de conversao  Conhecimento avancado em Google Analytics  Conhecimento intermediario em Excel  Desejavel conhecimento em campanhas para App.Soft SkillsIniciativa  Capacidade Analitica  Velocidade Aprendizado  Confianca  Determinacao  Organizacao  Habilidade tecnica  Senso de urgencia  Trabalho em equipe.Informacoes AdicionaisBeneficiosVale Refeicao ou Vale Alimentacao (voce escolhe o que e melhor!)  Seguro Saude Porto Seguro Bronze: a empresa custeia 100% e nao tem co-participacao por utilizacao  Auxilio Home Office  Seguro Odontologico - Porto seguro (opcional)  Horario Flexivel  Parceria com universidades para descontos e vantagens exclusivas  Descontos e vantagens em academias   agencias de turismo   clinicas de beleza e estetica   escolas de idiomas   restaurantes e em diversos outros servicos e estabelecimentos  Acesso gratuito a plataforma Enext College (Programa de aperfeicoamento e conhecimento disponivel para todos os colaboradores EnextPAE (Programa de Apoio ao Empregado) de auxilio com questoes juridicas   sociais   administracao financeira e psicologicas  Acesso gratuito a Plataforma ILearn (WPP) com cursos internos e vinculo com o Linkedin Learning   Interface com outras empresas do grupo e oportunidades internacionais.Auxilio para Certificacoes em plataformas parceiras (Salesforce   Vtex   Google   Amazon   MeLi   etc.).;38
https://br.linkedin.com/jobs/view/executivo-de-contas-at-selecaodenovostalentosclubemomsvagas-3030766936?refId=8ruI5sRryv%2FwosuXRhMizw%3D%3D&trackingId=0%2BmYR2VxZX9b3UlCtTUaqA%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card;Executivo de Contas;   Experiencia no segmento de lazer e preferencialmente resorts para familiasHabilidades em planejamento e gestao de contasDisponibilidade para viagensExperiencia no gerenciamento de parcerias Habilidades organizacionais e de liderancaExcelentes habilidades de comunicacaoAptidao para resolver problemas e pensar fora da caixa Habilidades de pensamento criativoFormacao superior em Administracao   Turismo ou areas afinsPreparacao e acompanhamento de Account Planning & Territory PlanningGerenciamento de parceiros e forecast de vendas no territorioGerenciar vendas indiretas atraves de agencias parceiras no segmento de lazerApresentacao de produtos e capacitacao dos parceirosDesenvolver relacionamento com os agentes e gestores das agencias parceirasVisitar com frequencia as agencias da base e potenciais novos clientesAtingir metas de vendas e de visitasCriacao e apresentacao de plano de visitas e relatorio de execucaoAtender as demandas das agencias parceiras e auxilia-las em qualquer duvida de produtos e sistemasDar treinamento dos sistemas do Clube Moms para as agencias e resolver qualquer questao operacionalConduzir o credenciamento de novas agenciasResolver junto ao financeiro do Clube Moms   qualquer problema relacionado a faturamento das agenciasApoiar na criacao de campanhas e divulgacao junto as agenciasAnalisar a concorrencia e desenvolver planos de win back Atuar junto a area de marketing na criacao de campanhas para o seu territorioManter uma lista atualizada de contatos nos sistemas do Clube Moms e fazer disparos e divulgacao de ofertasFazer visita tecnicas a hoteis parceiros e se capacitar constantemente nos produtos ofertadosTer excelente habilidade escrita e oralHabilidade e tecnicas de negociac;38
https://br.linkedin.com/jobs/view/maitre-executivo-a-must-at-tivoli-2998476556?refId=8ruI5sRryv%2FwosuXRhMizw%3D%3D&trackingId=NPvRtdtXmRNke6tAw79VXQ%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card;Maitre Executivo (a) - MUST;   Como Maitre Executivo(a) do Must Bar   voce sera responsavel por oferecer e garantir um servico sofisticado   alem da satisfacao dos frequentadores do restaurante de acordo com os padroes da propriedade   da marca e seus certificadores.Breve descritivo de atividades: Garantir que todos os colaboradores cumpram a com as diretrizes estabelecidas pelo hotel   pela marca e seus certificadores e oferecam um servico excepcional aos hospedes e clientes do restaurante em todos os momentos e aspectos  Trabalhar em estreita colaboracao   conformidade e suporte a gerencia de Alimentos & Bebidas e demais outlets do hotel   com foco no sucesso geral do hotel e na satisfacao dos hospedes e clientes  Garantir que os colaboradores de Alimentos & Bebidas trabalhem de forma flexivel e solidaria com outros departamentos   mantendo uma atmosfera saudavel e uma cultura do trabalho em equipe  Conhecer os padroes LQA e os aplica de forma consistente. Garantir tambem que seus subordinados tambem conhecam os processos e garantir que sejam aplicados de forma consistente.Garantir o mais alto padrao de excelencia em servicos de Alimentos & Bebidas  Utilizar tecnicas adequadas quanto ao manipulacao e servicos de Alimentos & Bebidas em geral  Portar-se de forma amigavel   profissional   prestativa e cortes ao lidar com hospedes   clientes e colegas de trabalho  Portar-se de forma amigavel   profissional   prestativa e cortes ao lidar com seus superiores hierarquicos  Cumprir estritamente as diretrizes estabelecidas pelo Gerente de Alimentos & Bebidas quanto as operacoes e gestao do outlet  Realizar a gestao da equipe de salao e bar durante seu respetivo turno de trabalho   Atender e garantir a aplicacao de todos os padroes de servico da empresa   da marca e de seus certificadores durante o exercicio de suas atividades laborais  Manter o conhecimento sobre todas as especialidades e descricao geral sobre os itens do menu e garantir que a equipe tambem o faca  Totalizar as contas dos clientes   apresenta-las em tempo habil e obter o pagamento integral   conforme procedimentos financeiros estabelecidos pelo restaurante   caso necessario  Prezar pela organizacao   manutencao e limpeza do restaurante em geral  Prezar pela organizacao   manutencao e limpeza dos materiais de trabalho em geral  Praticar e garantir o cumprimento de todos os procedimentos de seguranca   sanitarios e de prevencao de perdas determinados pelo empregador e seus certificadores  Participacao em treinamentos e reunioes departamentais quando solicitado   Outras atribuicoes relacionadas a atividade conforme solicitacao  Treinamento de equipes quanto ao temas pertinentes as atividades laborais  Procedimentos administrativos como a exemplo de: controle de estoques   requisicao de materiais para o outlet   gestao de escalas e necessidades dos colaboradores   entre outros  QualificacoesHabilidades Gerais: Paixao por servir  Excelente nivel de comunicacao escrita   verbal   interacao com individuos e grupos  Atencao aos detalhes   velocidade e precisao no desenvolvimento das atividades  Orientacao para resultados: entender as necessidades do negocio   hospedes e clientes  Trabalhar de forma coesa com os colegas de trabalho   como parte de uma equipe e com supervisao minima  Manter a confidencialidade das informacoes dos hospedes   clientes   dados pertinentes ao negocio e respectivas marcas  Gestao de pessoas  Entusiasmo  Organizacao  Engajamento  Compromisso  Educacao: Certificado de formacao em curso superior nas areas de turismo   hotelaria   gastronomia ou similares  Idiomas: Proficiencia para comunicacao em portugues: conversacao   escrita e leitura   (obrigatorio)Proficiencia para comunicacao em ingles: conversacao   escrita e leitura  (obrigatorio)Qualificacoes tecnicas: Conhecimento aprofundados sobre os servicos de alimentos e bebidas em geral  Conhecimentos aprofundados sobre vinhos e servico de vinhos  Conhecimentos aprofundados sobre servicos de coquetelaria  Conhecimento aprofundados sobre os servicos de alimentos em formato buffet e a la carte  Conhecimento sobre o sistema Micros  Conhecimento sobre os standards LQA em produtos e servicos para Alimentos & Bebidas  Informacoes adicionaisJornada de trabalho: Posicao CLT  Horario de trabalho: 07h00 - 15h20  Outras observacoes:Posicao exclusiva para brasileiros(as) ou naturalizados(as)   Orientacoes sobre candidaturas:Estimados Candidatos  Tomamos ciencia de que alguns individuos   agindo de ma-fe   tem se passado por recrutadores e estao oferecendo contratos de trabalho em nome do TIVOLI MOFARREJ SAO PAULO e SEEN SAO PAULO. Essas solicitacoes tem sido feitas por terceiros que se utilizam de contas de e-mail contendo o nome de nossas marcas para solicitar aos possiveis candidatos o envio de informacoes pessoais   documentos e ate pagamentos pelos respectivos servicos. Para tal   esclarecemos que a Tivoli Hotels & Resorts nao solicita aos candidatos a vagas de emprego qualquer forma de pagamento   aquisicao de produtos e/ou servicos. Atenciosamente  Equipe de Recrutamento & SelecaoTIVOLI MOFARREJ SAO PAULO;38
https://br.linkedin.com/jobs/view/analista-sistema-gest%C3%A3o-s%C3%AAnior-at-votorantimcimentosvagas-3030783497?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=c6aWN31ueJCR5WEpsjNsMw%3D%3D&position=2&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista sistema gestao senior;   Ensino Superior em Administracao de Empresas   Gestao Empresarial ou Compativel  Sistemas de Gestao.Gerenciamento de Rotina e Indicadores de Desempenho  Processos de Padronizacao  Metodologia agil (Kanban   SCRUM   LEAN)  5S  Pacote Office Intermediario  Identificacao e Analise de falhas  Projetos de Melhoria.DesejavelGestao do TempoSoftwares de GestaoIngles BasicoSua responsabilidade sera desenvolver atividades de gestao   promovendo acoes que visam o alcance e superacao de objetivos   metas e indicadores atraves de metodologias   ferramentas   politicas/padroes e melhores praticas.Atuar de forma consultiva   orientando e promovendo sinergia entre areas   bem como prestar o suporte necessario as areas envolvidas para atingimento dos objetivos estabelecidos.Suas Atribuicoes SeraoImplementar Gerenciamento de Rotina com desdobramento Negocio e Areas (Objetivos   Metas   Indicadores   Rotinas   Plano de Acao)  Garantir desdobramento de Metas Rotinas e Remuneracao Variavel (RV/PPR   Vitex   programas de incentivo)   conforme diretrizes da empresa e do negocio   apoiando na criacao e elaboracao de indicadores e formas de medicao  Apoiar a estruturacao e Implementacao de Encontros Estrategicos  Garantir e Implementar processo de padronizacao (mapeamento de processos   criacao de politicas e padroes   papeis e responsabilidades   inclusao no sistema e gestao de revisao)  Interagir com a area de gestao das unidades compartilhadas   a fim de garantir o processo de padronizacao das atividades e capacitacao da operacao  Apoiar a area de operacoes corporativa quanto a implementacao   criacao de metodos de avaliacao/auditoria do SGPF Sistema de Gestao de Producao Fabril para Insumos Agricolas   Realizar follow-up de projetos e acoes prioritarias em andamento  Realizar benchmarking e implementar metodologias   ferramentas e melhores praticas  Gerir os planos de auditoria interna e gestao de riscos do negocio   garantindo as atualizacoes e reportes necessarios  Manter controle de documentos e registros pertinentes (Contratos   registros de produtos/estabelecimento MAPA e documentos em geral)  Treinar / orientar quadro funcional para aplicacao dos procedimentos previstos   bem como desenvolver acoes de preparacao para mudanca cultural  Atualizar materiais de Integracao e ser responsavel por apoiar a area de Gente neste processo  Apoiar na estruturacao de capacitacao e desenvolvimento das equipes  Apoiar na elaboracao e processo decisorio de papeis e responsabilidades  Atuar em conjunto com a area de gestao corporativa afim de criar/alterar processos transversais da VC para um modelo agilty  Ser pela gestao do OBZ do Negocio (atualizacao informacoes   apresentacao para tomada de decisao PE   Orc   RF   Real mes a mes) atualizacao   analises e recomendacoes  Executar outras atribuicoes correlatas   de acordo com a necessidade da area.;39
https://br.linkedin.com/jobs/view/analista-de-gest%C3%A3o-empresarial-santos-sp-at-infotecbrasilvagas-3030773795?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=0%2BYpYF2zb1%2FINN3%2BR6sWqA%3D%3D&position=3&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de gestao empresarial - santos/sp;   FormacaoNivel Superior em: Administracao   Economia ou cursos correlatos   neste caso   sujeitos a aprovacao da fiscalizacao.ExperienciaExperiencia de planejamento e gestao de projetos na Industria de Oleo & Gas de 03 a 06 anos.ConhecimentosMS Office (Excel   Access   Word   Powerpoint)  Softwares MS Project e SAP  Conhecimentos no Idioma Ingles e habilidade na utilizacao de software (aplicativos/ferramentas) de Gestao Empresarial  Business Intelligence (Suplementos de BI do Excel: Power Query   Power Pivot e Power View   Spotfire   Power BI ou Tableau).Realizar publicacao do RADAR   PPRA   PCMSO e demais documentos na intranet  Realizar cadastro de auditorias comportamentais no Sistema AUDICOMP  Acompanhamento e atualizacao mensal do quantitativo de pessoal  Analisar e monitorar   atraves do sistema SAP   gastos dos projetos   acessos e imobilizacao definitiva   para atualizacoes de controles e atendimento a Lei SOx  Apoiar e gerar dados para Analise Tecnica e Economica  Executar outras tarefas   correlatas e complementares as atividades inerentes ao escopo contratual.;39
https://br.linkedin.com/jobs/view/especialista-modelo-gest%C3%A3o-at-maplebearvagas-3030779545?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=UU%2FTbn6pUTMiq7W%2BGygVCg%3D%3D&position=4&pageNum=0&trk=public_jobs_jserp-result_search-card;Especialista modelo gestao;           O que e imprescindivel para se candidatar? Gostar de se relacionar com pessoas Experiencia em atividades de Gestao de Negocios e/ou Processos. Conhecimento sobre diferentes tipos de modelo de gestao empresarial (por Objetivos   por Processos   Ageis   OKRs   etc).Sera Um Diferencial Cursos em gestao de negocios e OKRs Ingles avancadoQuais serao as suas responsabilidades? Fortalecer o modelo de gestao da empresa   garantindo o desdobramento da estrategia empresarial por meio de indicadores e projetos estrategicos Promover um processo estruturado e agil de apuracao dos OKRs e KPIs Identificar e criar metricas que embasem a tomada de decisao e fornecam um retrato fidedigno do cenario da empresa Atuar como guardiao das ferramentas de gestao   fornecendo suporte metodologic;39
https://br.linkedin.com/jobs/view/coordenador-a-nps-e-relacionamento-at-dasavagas-3030785594?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=Liv03HyQkQvHzxPijIET4A%3D%3D&position=8&pageNum=0&trk=public_jobs_jserp-result_search-card;Coordenador(a) nps e relacionamento;   Superior em Administracao de Empresas   Comunicacao   Exatas   TI ou areas correlatas.Desejavel Pos - graduacao ou MBA em CX   Gestao Empresarial   Gestao de Pessoas ou pareas correlatas.Alto conhecimento dos processos de NPS / CSATPacote Office Avancado Conhecimento em Power BI/DAX ou Qliq SenseConhecimento em CRM   integradores e Sistemas de Tratativas de Processos e WorkflowConhecimento em gestao de projetos e melhoria continua.Coordenacao corporativa dos processos relacionados ao NPS (Net Promoter Score)   CSAT (Pesquisa de Satisfacao) e demais metodologias utilizadas para medir a Satisfacao dos nossos clientes   com implementacao de boas praticas e inovacoes compartilhadas entre unidades   padronizacao de metodologia e conceitos.Criacao e gestao de indicadores de monitoramento em conjunto com as areas de interface focados no atendimento e satisfacao.Analise profunda de indicadores e construcao de estudos e paineis gerenciais e analiticos e quantitativos sobre as metodologias de NPS   CSAT e Esforco   bem como indicadores de ROI   Life Time Value   atraves de construcao de paineis e apresentacoes gerenciais.Realizacao de estudos do ciclo de vida do cliente   analises de comportamento do cliente por Unidade. Mapeamento e aplicacao de Melhores Praticas entre as Unidades Hospitalares   com criacao e disseminacao de Book gerenciais.Criacao (estruturacao) e analise de indicadores (SLAs)   acompanhamento e monitoramento em conjunto com as areas de interface focados no atendimento as necessidades e satisfacao dos clientes stakeholders.Buscar o aprimoramento continuo na construcao de mapeamento de processos SLAs   ferramentas para o Close the Loop no NPS.Coordenar a implantacao da Metodologia de NPS e CSAT nas novas Unidades Hospitalares entrantres.Homologacao de implantacoes de novas ferramentas e visoes analiticas para o NPS e demais metodologias de Satisfacao   bem como apoio no desenvolvimento/integracoes.Ser promotor da marca   coordenando as estrategias de NPS/CSAT que transmitam impacto positivo no negocio: reforco da marca e fidelizacao dos pacientes.Ser o lider nos Rituais de gestao do NPS e participar de demais rituais de gestao (areas de negocio   foruns de analise   etc.) para melhoria continua e elaboracao de estrategias com foco em experiencia de clientes.;39
https://br.linkedin.com/jobs/view/analista-relacionamento-com-fornecedores-jr-at-vemserourofinoagrocienciavagas-3030785667?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=%2Fn%2FXcTr53MKzhnkIVbVU3g%3D%3D&position=9&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista relacionamento com fornecedores jr;   ObrigatoriosCurso Superior Completo em Administracao ou areas afinsIngles BasicoMS Office Excel (avancado)Estruturacao e Analise de Dados (avancado)DesejaveisSistemas integrados de gestao empresarial tais como SAP   ORACLE e plataformas de compras (COUPA/ARIBA)Ferramentas e/ou plataformas de analise de dados (Python   JavaScript   Tableau   Power BI)Analisar e monitorar os indicadores desempenho dos fornecedores criticos e/ou estrategicos com base em criterios previamente definidosAcompanhar em conjunto com o gestor dos contratos de fornecimento criticos o atendimento dos acordos de nivel de servico previamente contratadosPropor adequacoes e revisoes nos indicadores chave de desempenho (KPI) e acordos de nivel de servico (SLA) em associacao com o gestor dos contratos de fornecimento criticosRevisar   implementar e executar o Programa de Reconhecimento de Fornecedores em associacao com os compradores e gestores de contratos de compras criticas e/ou estrategicasConsolidar   analisar e divulgar periodicamente (interna e externamente) os resultados das avaliacoes de desempenho de fornecedores criticos e/ou estrategicos em associacao com os compradores e respectivos gestores de contratos de fornecimentoOrganizar e operacionalizar agendas de visitas de fornecedores   participacao em feiras e eventos do mercado fornecedor   incluindo definicao de agendas de reunioes e suporte incluindo reservas de espaco   refeicoes   transporte e acomodac;39
https://br.linkedin.com/jobs/view/analista-de-investiga%C3%A7%C3%A3o-de-lojas-e-cds-at-assaiatacadistaoatacadistaquemaiscrescenobrasilvemserassaivagas-3030782186?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=9iEW65uqe1xD9zfxY9Ahpw%3D%3D&position=10&pageNum=0&trk=public_jobs_jserp-result_search-card;Analista de investigacao de lojas e cds;   Graduacao completa em Contabilidade   Administracao   Engenharia   Administracao   Economia   Estatistica   Psicologia   Direito   Jornalismo (investigativo) e afins  Desejavel a Pos-Graduacao e/ou MBA em Auditoria   Riscos   Investigacoes   Compliance   Administracao   Gestao de Projetos   Gestao de Pessoas   Controladoria & Financas Corporativas   Gestao Empresarial e afins  Ter vivencia profissional na area de atuacao e preferencialmente ter atuado no segmento de Varejo   Atacado ou Consultoria  Conhecimento Avancado no Pacote Office.O/A profissional a ser contratado sera responsavel por investigar as alegacoes de todas as lojas e CDs do Assai   de forma independente e analitica   prevenindo e detectando qualquer atividade ou processo que nao esteja de acordo com o nosso Codigo de Etica   politicas internas e regulamentos   visando a protecao dos interesses da Empresa e seus stakeholders e garantindo um ambiente e experiencia seguro para o cliente   colaborador e qualquer terceiro que possa circular pelas unidades do Assai.;39
https://br.linkedin.com/jobs/view/assistente-administrativo-1-at-dermofitvagas-3030765153?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=CLYPKZYgrkhVK3lZ%2Bu0geA%3D%3D&position=14&pageNum=0&trk=public_jobs_jserp-result_search-card;Assistente administrativo (1);           Sera responsavel por fornecer apoio a diretoria da empresa   encarregando-se das agendas   das documentacoes   do gerenciamento e da atualizacao de arquivos   do controle de contas e outras atividades   que dependerao da area de atuacao da empresa.Atuar em rotinas administrativas   prestando apoio direto as solicitacoes da lideranca e das rotinas dos departamentos financeiro   facilities e contabil.Cursando graduacao nos seguintes cursos: Administracao   Financeiro   Gestao Empresarial ou Gestao em Logistica.Dominio do Pacote OfficeAtividadesEnvio e respostas de e-mails e mensagens via Whatsapp   Follow up das atividades   Filtrar as demandas que chegam para os diretores e buscar solucoes para as que estao abertas   Cuidas das agendas dos diretores   Agendar reunioes com fornecedores   Atender   alinhar e otimizar as demandas dos gestores das areas da farmacia   Conferencia de pagamentos diversos   Gestao e pagamento de bonificacao   Gestao de contratos de terceiros   Visitar as unidades Dermofit   Detectar problemas de infraestrutura e encaminhar para solucao   Buscar inovacao para a farmacia atraves de feiras e congressos   organizando inscricao   reservas   locomocao   exposicao de stands   entre outros.;39
https://br.linkedin.com/jobs/view/especialista-em-agilidade-at-centralailosvagas-3030774516?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=fD8%2Fouaelgpm2tYwCxSryw%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card;Especialista em agilidade;   E Essencial Certificacoes KMP   Scrum Master   Agile Coach. Superior Completo Gestao Empresarial ou areas afins   Pos-Graduacao Completa em Gestao Empresarial   Gestao de Negocios   Gestao de Projetos Ageis ou areas afins. Design Thinking   UX   OKR   Lean Inception   Pensamento Lean   Facilitacao de trabalhos em equipe   Kanban   SAFe   Scrum   Metricas de fluxo   Metricas ageis   Pacote Office   Azure DevOps. Promover as interacoes entre os times   estimulando valores   principios e praticas ageis   visando desenvolver e disseminar a agilidade na organizacao buscando facilitar a interpretacao de indicadores   papeis   responsabilidades e artefatos   Garantir uma comunicacao efetiva entre os times de desenvolvimento buscando maior alinhamento das demandas e assertividades nas entregas   Identificar e remover os impedimentos   apoiando na gestao de conflitos   envolvendo as partes interessadas   direcionando na solucao dos problemas e criando senso de responsabilidade dentro dos times   Trabalhar em conjunto com a equipe de transformacao para impulsionar a adocao de praticas ageis em toda a organizacao   Acompanhar as entregas da release junto ao portfolio   monitorando e apresentando a evolucao destas buscando atender aos prazos pre-estabelecidos   Monitorar   compartilhar e promover o engajamento do time na busca da melhoria da qualidade   produtividade e rentabilidade dos produtos alinhados com o planejamento estrategico   Orientar as equipes no equilibrio entre demanda e capacidade de execucao utilizando metricas como referencia e suporte na tomada de decisao visando garantir as entregas acordadas   Atuar como Coach e mentor dos demais Stakeholderes incluindo c-levels estimulando o desenvolvimento das praticas ageis.;39
https://br.linkedin.com/jobs/view/est%C3%A1gio-administrativo-gest%C3%A3o-financeira-at-kagest-assessoria-e-consultoria-em-gest%C3%A3o-empresarial-3020292579?refId=zgSniHEUUhd6ByXqmPZ4Jw%3D%3D&trackingId=OQjuye8psGiKHuWHBmO%2FPA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card;ESTAGIO ADMINISTRATIVO/GESTAO FINANCEIRA;           Freguesia (Jacarepagua)   Rio de Janeiro - RJ   Brasil - comercial - 800  00 - 3 - Estagiario - nivel superior - ESTAGIO ADMINISTRATIVO/GESTAO FINANCEIRA - KAGEST ASSESSORIA E CONSULTORIA EM GESTAO EMPRESARIAL -Atendimento ao cliente nas modalidades: telefonico   WhatsApp e presencialInsercao de dados em sistemas de Atendimento e FinanceiroElaboracao de Planilhas/relatoriosFacilidade e conhecimento em Pacote Office e tecnologiasCursando Universidade nas areas de Administracao/Gestao FinanceiraHorario de Expediente: De segunda a sexta-feira das 09:00 as 16:00 (com 01:00 de almoco)Necessario TerProatividadePontualidadeComprometimentoFacil acesso ao bairro da Freguesia - Jacarepagua - Sim - Estagio 6h - 1Job originally posted on GrabJobs. If you need to report this job please contact GrabJ;39
