url_format;curso_id;format_titulo;format_desc;postdate;locale
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-de-automa%C3%A7%C3%A3o-at-futura-est%C3%A1gios-3153772816;8;Estagio Em Engenharia De Automacao; Vaga de Estagio Em Engenharia De Automacao em Rio Grande do Sul. R$ 600  00 (Bruto mensal). Periodo Integral. Estagio Area e especializacao profissional: Engenharia - Engenharia de Automacao Nivel hierarquico: Estagiario Local de trabalho: Acegua   RS Regime de contratacao de tipo Estagio Jornada Periodo Integral Auxiliar na area de projetos voltados para automacao industrial   telemetria e comando para saneamento e agricultura   auxiliar na montagem de quadros eletricos e eletrica industrial   auxiliar na montagem de sensores   transmissores e fontes. Beneficios adicionais: Seguro de Vida   Vale-transporte Exibir mais Exibir menos ;2022-06-13;
https://br.linkedin.com/jobs/view/est%C3%A1gio-superior-at-tupy-3138862968;56;Estagio Superior; A Tupy   uma industria multinacional de grande porte   esta com 03 posicoes de estagio   sendo todas para atuar presencialmente em Joinville/SC.1) Estagio em Engenharia (Vendas Automotivas)Ira apoiar o time de vendas America Latina em atividades relacionadas aos processos de prospeccao de clientes   cotacao   elaboracao e acompanhamento de indicadores.Requisitos obrigatorios::: Estar cursando superior em Engenharia de Producao   Mecanica   Eletrica ou areas afins  :: Ingles avancado (indispensavel)  :: Conhecimentos avancados em Excel  Requisitos desejaveis::: Conhecimento em leitura e interpretacao de desenho tecnico.2) Estagio em PMODara suporte nas rotinas e atividades de gestao do portfolio de projetos de investimentos da empresa   assim como apoiar na gestao de cadastros e rotinas dos processos de administrativos.Requisitos obrigatorios::: Estar cursando superior em Engenharia   Administracao   Economia ou areas afins.Requisitos desejaveis::: Ingles avancado  :: Espanhol intermediario  :: Usuario do pacote Office   MS-Project e/ou outras ferramentas de gestao de projetos  :: Conhecimento em SAP/ BI / QlikSense.3) Estagio em Auditoria InternaIra executar testes de conformidade de controles internos (ToE)   apoiar na execucao de auditoria e avaliacao de riscos de processos de negocios   elaborando documentacao pertinente a area.Requisitos obrigatorios::: Estar cursando Administracao   Ciencias Contabeis   Engenharia de Producao ou areas afins  :: Conhecimentos do pacote office.Requisitos desejaveis::: Excel avancado e conhecimentos de programacao  :: Ingles e espanhol intermediarios. Atendendo a Lei Geral de Protecao de Dados (LGPD)   ao candidatar-se para uma posicao na Tupy   automaticamente   o candidato CONCORDA que estes dados sejam utilizados com a finalidade de participacao em processos seletivos   sendo que o tratamento destes conta com o seu expresso CONSENTIMENTO   exclusivamente para a referida finalidade. O candidato esta CIENTE E ACEITA que tais dados possam ser mantidos pela empresa ainda que ele nao venha a ser selecionado   pelo prazo de 2 anos   para o mesmo proposito indicado. Apos este prazo   os referidos dados serao excluidos permanentemente. Exibir mais Exibir menos ;2022-06-23;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-ti-at-ada-tina-3156673316;19;Estagio em TI; Prestar suporte tecnico aos colaboradores da empresa   instalacao e atualizacao de softwares   manutencao preventiva de hardware   configuracoes de rede e roteadores TCP/IP   administracao de Active Directory.BeneficiosVale Transporte  Formacao AcademicaEnsino superior em andamento em Tecnologia da Informacao ou areas relacionadas.ExperienciaDesejavel experiencia na funcao.Salario1200CargoEstagio em TIEmpresaAda TinaComercio de dermocosmeticos.RamoEstetica/ Cosmeticos Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-planejamento-campinas-at-baker-hughes-3135818647;54;ESTAGIO EM PLANEJAMENTO - Campinas; ESTAGIO EM PLANEJAMENTOResumo da Funcao: O estagiario atuara no suporte ao time de Materiais America Latina no planejamento da execucao de projetos de produtos montados em nossa fabrica   com forte interacao com os times de gerenciamento de projeto   engenharia   fabrica e logistica. Tambem participara ativamente das reunioes diarias de fabrica   apoiando o time na busca de resolucao de problemas que possam comprometer o cronograma de execucao dos projetos. O estagiario sera responsavel pela atualizacao de KPI s e tera oportunidade de desenvolver projetos de melhoria que contribuam para a melhora da eficiencia da operacao. Atividades de Estagio 6 meses  Conhecimento sobre o processo de manufatura de projetos de controles e monitoramento   Participacao diaria em reunioes de fabrica   Acompanhamento de realizacao de atividades dos cronogramas dos projetos   Processamento de solicitacao de picking e packing de componentes   follow up de chegada dos materiais na fabrica1 ano  Entendimento claro sobre lead time de itens e logistica.   Desenvolvimento de projetos de melhoria de pequeno porte1  5 ano  Participacao ativa na elaboracao de cronogramas e alocacao de recursos de fabrica2 anos  Desenvolvimento de projeto de melhoria de medio impacto nas atividades de planejamentoQualificacoes/Requisitos:(quais cursos de graduacao   paco office   extracurriculares o candidato DEVE ter)Engenharia ( preferencialmente de engenharia de producao) Excel intermediario Ingles intermediario Caracteristicas Desejadas: Conhecimento em macro Conhecimento em power BI Habilidade em organizacao e gestao do tempo About Us:With operations in over 120 countries   we provide better solutions for our customers and richer opportunities for our people. As a leading partner to the energy industry   were committed to achieving net-zero carbon emissions by 2050 and were always looking for the right people to help us get there. People who are as passionate as we are about making energy safer   cleaner and more efficient.Join Us:Are you seeking an opportunity to make a real difference in a company that values innovation and progress? Join us and become part of a team of people who will challenge and inspire you! Lets come together and take energy forward.Baker Hughes Company is an Equal Opportunity Employer. Employment decisions are made without regard to race   color   religion   national or ethnic origin   sex   sexual orientation   gender identity or expression   age   disability   protected veteran status or other characteristics protected by law.R60614 Exibir mais Exibir menos ;2022-06-23;
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-design-at-localpower-energia-solar-3147570600;54;Estagiario de design; Principais atividades:Criacao de artes para campanhas nas redes sociais e e-mail marketingCriacao de artes para materiais impressos (folder   apresentacoes   propostas   etc)Apoiar nas atividades das redes sociais   site e e-mail marketing  Requisitos e Qualificacoes:OrganizacaoProatividadeConhecimento das ferramentas de edicao (Photoshop   Illustrator   Canva   etc)Cursando graduacao em Marketing   Design   Publicidade ou Propaganda (A partir do 4 periodo)Tipo de emprego:Estagio (Horario Flexivel)Presencial - Jardim Botanico RJ Exibir mais Exibir menos ;2022-06-28;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-el%C3%A9trica-comercial-at-ge-renewable-energy-3102338928;54;Estagio em Engenharia Eletrica - Comercial; Job Description Summary Neste estagio   voce ira apoiar e prestar suporte para clientes internos/externos  area Comercial de Orcamentos (Time de Propostas de Sistemas de Automacao de Subestacoes de Alta/Media Tensao  P&C [Protecao e Controle]). Job Description ResponsabilidadesApoiar a preparacao de Propostas Tecnico/Comerciais para paises da America Latina em Sistemas de Protecao e Controle de Subestacoes de Alta/Media Tensao (Brasil e Cone Sul)  Relizar orcamentos e levantamento de custos de materiais e mao de obra/servicos internos/externos  Garantir a precisao dos dados no sistema CRM SFDC  Fornecer apoio de politica e processos a equipe de vendas  Criar e acompanhar os relatorios de metricas/KPIs  Atuar com o time nas melhorias continuas e maturidade dos processos  Desenvolver continuamente solucoes tecnicas e comerciais para sistemas de protecao e controle de subestacoes.QualificacoesCursando Engenharia Eletrica   Eletrotecnica ou Eletronica   com previsao de formacao a partir de Julho/24 ou posterior  Pacote office intermediario  Ingles intermediario  Disponibilidade de estagiar 06hr diarias em horario comercial (30hr semanais).DesejavelComunicativo(a)   alguem que consiga expressar suas ideias com clareza  Perfil dinamico e flexivel  Comprometimento   Organizacao e Proatividade  Habilidade de trabalhar sob pressao diante de prazos apertados  Espirito de equipe e colaborativo  Interesse pela area Comercial e processos de Orcamento  Interesse em desenvolvimento de conhecimentos tecnicos em Protecao e Controle  Boa comunicacao escrita e oral.Oferecemos Bolsa estagio compativel com o mercado   Convenio Medico e Odontologico   Seguro de Vida   Vale Transporte/Fretado   Restaurante (Fabrica) ou Vale Refeicao (escritorios)   Programa de assistencia a colaboradores. Additional Information Relocation Assistance Provided: No Exibir mais Exibir menos ;2022-06-07;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-log%C3%ADstica-at-canadian-solar-inc-3109377667;54;Estagio em Logistica; A Canadian Solar Inc. (NASDAQ: CSIQ) e uma fabricante verticalmente integrada de celulas solares   modulos e aplicacoes de energia solar personalizadas e foi fundada em 2001 no Canada.A equipe de profissionais de classe mundial da Canadian Solar trabalha em estreita colaboracao com nossos clientes para fornecer solucoes para todas as suas necessidades solares.*Sabemos que a escolha de um estagio e um momento muito importante em nossas vidas   por isso   cuidamos do ciclo de uma forma muito unica na Canadian.Aqui voce realmente vai encontrar a oportunidade de continuar seu desenvolvimento e juntos vamos alcancar a nossa potencia maxima de energia!*Posicao: Estagio - LogisticaLocal: Sao PauloResponsabilidades:Buscamos um Estagiario(a) que queira aprender e impactar positivamente a vida das pessoas.Objetivo: atuar na area Logistica   apoiando todo o departamento.Job Rotation nas 4 diferentes areas de Logistica: Inbound  conferencia de documentacao   Inbound II  suporte na chegada de materias no porto   Inventario e outbound  Suporte no controle dos materiais dos estoques  Requisitos:Estudante de 3o ano (5o a 6o semestre) do periodo noturno do curso de Logistica   Engenharias   Comercio Exterior   Relacoes Internacionais e areas afins. Perfil proativoForte desejo de aprenderBoa comunicacaoIngles avancadoDisponibilidade para 18 meses de contrato   sendo:30 horas semanais (6 horas por dia)Canadian Solar Inc. e um Empregador de Oportunidades Iguais (EOE). Candidatos qualificados sao considerados para emprego independentemente de idade   raca   cor   religiao   sexo   nacionalidade   orientacao sexual   deficiencia ou status de veterano. Exibir mais Exibir menos ;2022-06-14;
https://br.linkedin.com/jobs/view/est%C3%A1gio-engenharia-at-nube-n%C3%BAcleo-brasileiro-de-est%C3%A1gios-3146454681;54;Estagio: Engenharia; Auxiliar na elaboracao de projetos e desenhos de pecas   Levantar dados inerentes a concepcao dos projetos   Solicitar e fornecer orientacoes tecnicas referentes aos projetos   Realizar pesquisas sobre normas tecnicas   quantificacao de recursos e materiais necessarios para a execucao dos projetos Exibir mais Exibir menos ;2022-06-28;
https://br.linkedin.com/jobs/view/est%C3%A1gio-em-qualidade-at-supergasbras-3149328631;33;Estagio em Qualidade; Job DescriptionSomos conhecidos por vender o gas que alimenta a mais de 10 milhoes de familias brasileiras em lugares que nenhuma outra energia chega. Entregamos aquele gas de cozinha (botijao de 13 kg)   mas tambem instalamos tanques de diversos tamanhos em industrias   agronegocios   restaurantes   hoteis   lavanderias   casas   condominios   alem de fornecemos cilindros para empilhadeiras.Pertencemos ao grupo holandes SHV Energy   lider mundial na distribuicao de Gas LP   com mais de 100 anos de experiencia no setor de energia   alem de sermos uma das principais distribuidoras nacionais   com 21% do mercado e 75 anos de atuacao.A Supergasbras valoriza a diversidade e acredita no potencial de desenvolvimento das pessoas. Trabalhamos com responsabilidade social e temos como estrategia a inclusao de pessoas com deficiencia (PcD) em nosso time. Caso voce seja um profissional com deficiencia e se interessou por esta vaga   nao deixe de se candidatar!Main responsibilitiesDescricao Da AreaGerenciamento da Montagem do Laboratorio de analise de GLP. Importacao de GLP. Analise de novos materiais. Realiza auditorias internas e visitas periodicas as unidades   a fim de verificar a adesao do Sistema da Qualidade   visando a manutencao da certificacao ABNT NBR ISO 9001:2015. Realiza e/ou dar suporte a treinamentos no Sistema de Gestao da Qualidade. Controle e distribuicao das atualizacoes das normas e leis. Controle e distribuicao dos resultados dos Indicadores de Desempenho da Qualidade. Distribuicao das Pesquisas de Satisfacao dos Clientes para todas as unidades. Controle dos lotes de controle abertos no SAP sem lancamento de resultados. Controle das Notas QM em aberto no SAP sem tratativa. Envio das nao conformidades emitidas pelas unidades para os fornecedores   acompanhando o tratamento e a substituicao dos materiais. Estorno de lotes de controle no SAP. Calculo do percentual de avariados P-13 das unidades e depositos e envio para o MIS. Controle do nivel sigma das requalificadoras. Atualizacao de procedimentos e instrucoes de trabalho. Gerenciamento das auditorias externas da ABNT. Homologacao de novos fornecedores para a empresa. Realizar   gerenciar e monitorar as auditorias de requalificacao de botijoes nas unidades. Atividades DesenvolvidasAuxiliar no desenvolvimento de atividades e execucao de planos de Gestao da Qualidade   envolvendo a analise de normas   preparacao de treinamentos   organizacao de documentacao e acompanhamento de auditoria interna e externa. Elaborar relatorios e planilhas de controles internos. Fazer o contato com fornecedores. Preencher as planilhas e elaborar os relatorios conforme as atividades executadas e auxiliar na manutencao do Sistema de Gestao da Qualidade. Auxiliar na elaboracao das Fichas Tecnicas dos Produtos. Atualizar dados estatisticos. Auxiliar nas questoes ligadas ao Sistema de Garantia de Qualidade. Monitorar Indicadores Operacionais. Auxiliar o processo de Controle de Qualidade. Responder ou atender a demanda de informacoes aos Departamentos da Empresa. Revisar e/ou Elaborar Procedimentos/Formularios para as areas solicitantes. Organizar arquivos e Registro Mestre de Produtos. Requirements And SkillsRequisitos obrigatoriosEnsino Superior em andamento (nos cursos de Engenharia Mecanica   Engenharia Quimica e Engenharia de Producao)  Conhecimentos do Pacote Office   principalmente Excel  Ingles Avancado  Requisitos DesejaveisConhecimento em Normas e Certificacoes ISO 9001Additional informationBeneficiosAssistencia MedicaAuxilio AcademiaSeguro de VidaVale RefeicaoAo confirmar a candidatura   voce esta automaticamente aceitando nossa Politica de Privacidade   que encontra-se no link: https://www.supergasbras.com.br/-/media/sites/brazil/pdf-files/politica-de-privacidade-para-candidatos-dez_-2019.pdf.SUPERGASBRASVoce conhece a Supergasbras?Somos uma das principais distribuidoras de gas LP (GLP) do Brasil com 73 anos de atuacao. Possuimos o maior e mais moderno parque engarrafador da America Latina   localizado em Caxias   no Rio de Janeiro.Temos muito orgulho de levar   anualmente   energia para 10 milhoes de familias brasileiras e chegar em locais onde nenhum outro tipo de energia consegue chegar. Entregamos um combustivel versatil   reconhecido como o combustivel convencional mais limpo disponivel.Oferecemos solucoes desde o botijao de gas P13  aquele de cozinha que voce ja conhece  ate cilindros de diversos tamanhos para industrias   agronegocios   restaurantes   hoteis   condominios e muitos outros estabelecimentos. Para isso   contamos com 4 mil colaboradores em 20 unidades e mais de 40 depositos espalhados pelo Brasil. Alem disso   temos mais de 10 mil postos de revenda atendendo nossos clientes residenciais e comerciais em todas as cinco regioes do pais.Super   ne? E tem mais:Fazemos parte do grupo holandes SHV Energy - lider mundial em distribuicao de Gas LP (GLP)   com mais de 100 anos de experiencia no setor de energia e 30 milhoes de clientes. Venha fazer parte deste time!Conheca mais sobre nos Website LinkedIn Facebook Instagram Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/engineer-intern-at-grupo-js-constru%C3%A7%C3%B5es-3155409390;54;Engineer Intern; Descricao completa da vagaEstamos procurando um Estagiario de Engenharia Civil para dar suporte nas atividades diarias de obra residencial alto padrao. Sera a pessoa indicada para auxiliar o Engenheiro Civil nas atividades diarias e podera colaborar na otimizacao dos servicos para que os prazos sejam cumpridos.Pre-requisitos:Estar cursando ensino superior em Engenharia Civil.Principais atividades e responsabilidades a serem desenvolvidas:Elaborar relatorios tecnicos com supervisao do Engenheiro Civil da obra.Ficar a frente da comunicacao com os prestadores de servicos.Fazer a leitura dos projetos e acompanhar as execucoes.Levantamento de materiais e requisicoes.Observar e sugerir as adequacoes necessarias no desempenho das equipes envolvidas.Acompanhar as obras de forma geral   sempre sob supervisao do Engenheiro Civil.Habilidades:Conhecimento basico em Excel.Nocoes basicas em Autocad.Tipo de vaga: Estagio Horario de trabalho:De segunda a sexta-feira Exibir mais Exibir menos ;2022-07-04;
https://br.linkedin.com/jobs/view/t%C3%A9cnico-a-especializado-a-manuten%C3%A7%C3%A3o-%E2%80%93-m%C3%B3dulos-eletr%C3%B4nicos-de-locomotivas-%E2%80%93-ferrovia-at-vale-3140808874;55;TECNICO (A) ESPECIALIZADO (A) MANUTENCAO  MODULOS ELETRONICOS DE LOCOMOTIVAS  FERROVIA; Venha trabalhar com a gente e nos ajudar a fazer um novo futuro Atencao: e necessario anexar seu curriculo no ato da inscricao. A triagem para o processo seletivo e realizada atraves da leitura do seu curriculo anexado   caso ja esteja anexado   lembre-se de manter o arquivo atualizado. Manter o curriculo atualizado aumenta as suas chances de sucesso no processo seletivo. Vacinas salvam vidas A Vale coloca a vida em primeiro lugar e apoia todas as formas de protecao individual e coletiva da vida e saude. Por isso   acreditamos na vacina como a melhor forma de combater a pandemia do COVID19. Vacinar-se e a maneira mais segura de conter a pandemia. De acordo com o Plano Nacional de Imunizacao (PNI)   do Governo Federal   todos os brasileiros e as brasileiras deverao tomar a vacina.Todos os imunizantes disponiveis passaram por criteriosos testes antes de serem aplicados nas pessoas. Alem disso   os resultados positivos so comprovam a eficacia. Mais de 91 milhoes de pessoas no pais estao totalmente vacinadas ao tomar a segunda dose ou a dose unica de imunizantes.Solicitamos aos trabalhadores e as trabalhadoras que se vacinem contra a COVID-19 e que apresentem o cartao de vacinacao com os dados do imunizante   ou carteira de vacinacao digital gerada pelo Conecte SUS. E responsabilidade de todos nos cuidar da protecao da nossa saude e daqueles que nos rodeiam   dentro e fora da empresa. Fique ciente   a protecao da vida e um valor inegociavel para a Vale   e por isso ao longo do processo seletivo essa solicitacao sera feita a voce.A vacinacao e um ato coletivo. Quando voce se vacina   voce tambem protege quem esta a sua volta e contribui para a diminuicao de casos. Juntos   a gente transforma o futuro Somos a maior mineradora do mundo em minerio de ferro   pelotas e niquel. Empregamos mais de 120 mil pessoas em 30 paises. Tambem atuamos nas areas de logistica   energia e siderurgia. E estamos trabalhando para a Vale sermos referencia em seguranca e lider em desenvolvimento sustentavel. Porque a gente acredita que a mineracao e essencial para o desenvolvimento do mundo e precisamos deixar um legado para o meio ambiente   para as comunidades em que estamos e para todas as vidas que tocamos. O jeito de ser da Vale A Vale esta sempre mudando. A gente transforma o minerio. A gente transforma o pais. Porque o mais importante   para nos   sao as pessoas. Sem elas   nao vamos conseguir alcancar o futuro que a gente quer. Esse e o jeito de ser da Vale   a nossa razao de existir: melhorar a vida e transformar o futuro. E temos de fazer isso juntos   aprendendo todos os dias. Por que a Vale? Porque Aqui Existem Muitas Possibilidades Para VoceEstamos em 5 estados brasileiros em 3 regioes diferentesVoce tem a oportunidade de ter uma experiencia global   trabalhar em diferentes regioes do pais e do mundo.Somos uma empresa cada vez mais inclusiva e com oportunidades abertas para todos   sem distincao.Incentivamos a participacao de mulheres   negras   negros   LGBTQIA+ e PcDs no processo seletivo.Estamos entre as 10 empresas dos sonhos dos jovens e na visao dos gestores   para se trabalhar.Criamos para os nossos colaboradores um portfolio de treinamentos e capacitacoes tecnicas   de gestao e de lideranca ou transversais. Acreditamos em quem faz a nossa empresa.O nosso papel e melhorar a vida. Entre nossas principais metas estao diminuir o consumo de agua   reduzir as emissoes de carbono  para a Vale se tornar carbono neutra ate 2050    recuperar florestas   produzir 100% de energia limpa. Quer conhecer nossa oportunidade? N de Vagas: 1 Formacao: Tecnico em Eletrica   Eletroeletronica   Eletrotecnica e afins Localidade : Vitoria   Espirito Santo   Brasil Horario de Trabalho: Turno Diurno de 7 : 30 a 16 : 30 Modalidade de trabalho: Onsite (trabalho totalmente presencial nas operacoes) Tipo de contrato: Indeterminado Periodo de inscricao: de 24/06/2022 a 03/07/2022O Que Precisamos Que Voce Tenha Obrigatoriamente Conhecimento intermediario de locomotivas (funcionamento dos equipamentos   realizacao de diagnosticos   aptidao para leitura e interpretacao de esquematicos eletricos e manuais)   Experiencia em manutencao de modulos eletronicos de locomotiva   Experiencia em analise de falhas de componentes eletroeletronicos de locomotiva   Vivencia na area de manutencao de locomotivas   Ingles tecnico basico   Conhecimento em SAP   Pacote Office  Avancado   CFT ativo Disponibilidade para residir em Vitoria   Serra ou Vila Velha. O Que Desejamos Que Voce Apresente Conhecimento basico em linguagens de programacao   Conhecimento basico em Power BI   Experiencia na utilizacao de Arduino para desenvolvimento de projetos e melhorias   Experiencia na utilizacao dos softwares toolbox   IDS   AutoCAD   Eagle e Protheus. O Que Voce Vai Fazer Aqui Na Vale Planejar   executar e coordenar tecnicamente atividades de manutencao preventiva e corretiva nos equipamentos eletronicos de locomotivas e equipamentos industriais   visando assegurar a qualidade e confiabilidade dos servicos   Realizar engenharia reversa de placas eletronicas para levantamento dos esquematicos que proporcionem qualidade e produtividade na manutencao   Elaborar relatorios de analises de falhas de equipamentos   Participar de reunioes de seguranca   produtividade e qualidade   Realizar e/ou participar de projetos e melhorias   Solicitar recursos para execucao das atividades. Um pouco do que a Vale oferece para voce Previdencia Privada PLR - Programa de Participacao nos Lucros e Resultados Reembolso Creche ou Auxilio Baba para empregadas Assistencia Medica e Hospitalar   Odontologica   farmacologica e vacinas para prevencao de doencas Infectocontagiosas PASA - Plan os de saude para familiares de empregados ou para o proprio empregado   em caso de aposentadoria ou desligamento Seguro de Vida em Grupo Auxilio funeral Apoiar - Programa de Assistencia ao Empregado e seus dependentes. Vale alimentacao Vale refeicao ou Refeicoes no trabalho concedidas em restaurantes industriais Vale alimentacao extra para o Natal Cartao presente no final do ano para Dependentes   filhos   enteados e menores sob guarda com ate 10 anos Transporte fretado ou Vale transporte. Gympass Programa Bem-Estar Passagens no trem de passageiros na Estrada de Ferro Vitoria a Minas (EFVM) e/ou na Estrada de Ferro Carajas (EFC). Desconto para aluguel de carros Entre outros ... Seja voce! Quanto mais pessoas com visoes diferentes   outros pontos de vista   mais a Vale evolui. Toda pessoa tem de ser ouvida   e ter a mesma oportunidade de se desenvolver aqui dentro. Essa e a verdadeira inclusao. O que realmente importa e trabalhar com gente que quer fazer as coisas acontecerem. Queremos conhecer o seu potencial. Queremos protagonistas. Alguem que quer sempre aprender   correr atras dos seus objetivos   gosta de desafios e tem um espirito colaborativo. Sentimos muito orgulho de estimular o crescimento de quem trabalha aqui conosco. Porque o desenvolvimento e a qualificacao dos nossos colaboradores e colaboradoras sao fundamentais para a nossa transformacao cultural. A gente da as ferramentas   mas e voce que vai construir a sua carreira. Oportunidades para todas as pessoas Voce sabe a diferenca entre diversidade e inclusao? Diversidade significa ter   no ambiente de trabalho   pessoas de todas as racas   credos   cores   religioes   culturas   orientacoes sexuais   caracteristicas fisicas. Inclusao e dar real espaco para todas as pessoas se desenvolverem na carreira   com equidade e oportunidades para qualquer cargo. Trabalhamos para construir um ambiente em que todos e todas se sintam aceitos e respeitados.Aqui na Vale temos o compromisso de garantir um ambiente de trabalho diverso e inclusivo.Todas as oportunidades estao abertas para pessoas com deficiencia (PcD) e reabilitados do INSS.Ficou curioso para conhecer um pouco mais da Vale? Acesse www.vale.comConheca tambem nossa Politica de diversidade VALE. Acima de tudo   SOMOS MOVIDOS POR PESSOAS. Exibir mais Exibir menos ;2022-06-25;
https://br.linkedin.com/jobs/view/t%C3%A9cnico-de-manuten%C3%A7%C3%A3o-at-valid-3121893177;55;TECNICO DE MANUTENCAO; Job DescriptionBuscamos profissionais para somar em nosso time de Manutencao Industrial!Se voce se identifica com o perfil   cadastre-se.Main responsibilitiesRealizar a manutencao corretiva de maquinas da producao   de acordo com ordens de servicos preenchidas pelos operadores   analisando fatos ocorridos e interagindo junto ao operador para analise do problema   realizando as intervencoes necessarias   registrando todos os servicos realizados   para garantir o perfeito funcionamento da producao.Efetuar manutencoes preventivas nas maquinas da producao   de acordo com planejamento elaborado na area   avaliando funcionamento dos equipamentos e analisando possiveis problemas   desgastes de pecas   falta de lubrificacao   troca de pecas etc.   efetuando os devidos ajustes   registrando todos os servicos realizados   para minimizar quebras e paradas de producao.Preencher requisicao de ferramentas e/ou pecas via sistema   anotando tipo   quantidade   especificacoes etc.   enviando ao superior imediato para providencias de compras.Buscar melhorias continuas para os maquinarios da producao   desenvolvendo projetos que visem otimizar o funcionamento   interagindo junto ao lider da area para esclarecimento de duvidas tecnicas e repassando os estudos para as devidas analises e decisao de implantacao.Prestar suporte nas manutencoes mecanicas e hidraulicas da empresa   seguindo orientacoes do lider da area   avaliando eventuais ocorrencias e efetuando manutencoes utilizando equipamentos e ferramentas especificas   registrando servicos realizados   visando o pleno funcionamento das maquinas da producao.Requirements And SkillsEnsino Medio completo.Ensino Tecnico completo em Eletrica Industrial   Eletronica   Eletroeletronica ou Mecatronica.Formacao em NR-10 (Seguranca em Instalacoes e Servicos em Eletricidade).Formacao em NR-35 (Trabalho em Altura). Experiencia em manutencao industrial eletroeletronica   eletro hidraulica e eletropneumatica.Conhecimento em CLP (Controlador Logico Programavel) e inversores (Siemens   Weg   Mitisubishi e outros) Conhecimento basico em informatica e software/sistema operacional de maquinas/equipamentos.Ingles tecnico/intermediario.DiferencialExperiencia em manutencao em industria grafica.Conhecimento em manutencao de maquinas graficas como grampeadeiras   impressoras rotativas   insersoras e equipamentos de acabamento.Formacao em NR-10 SEP (Seguranca em Instalacoes e Servicos em Eletricidade/Sistema Eletrico de Potencia).Additional informationHorario de trabalho: escala 12x36 dia   com disponibilidade de horario.Modalidade de trabalho: presencial   na unidade Valid Solucoes S.A. - Sorocaba/SP (Rua Laura Maiello Kook   511   Ipanema das Pedras).Contratacao CLT.BeneficiosAssistencia medica.Assistencia odontologica.Restaurante no local.Vale alimentacao (cesta basica).Seguro de vida em grupo.Vale transporte local.Na nossa equipe   gente e protagonistaA Valid esta na sua identidade   no seu cartao de banco   nas transacoes que voce faz pelo seu celular. Uma marca protagonista no mercado brasileiro que se orgulha de ter na sua equipe pessoas com o mesmo jeito de ser de sua marca. Profissionais comprometidos   que se motivam pelo desafio   que desejam crescer com a empresa.Se voce se identifica com esse perfil   voce se identifica com a Valid.Conheca as oportunidades de trabalho e   caso nao tenha ainda uma vaga com o seu perfil   cadastre os seus dados em nosso banco de curriculos.Conheca mais a Valid Website LinkedIn Facebook Exibir mais Exibir menos ;2022-06-21;
